"occurrenceID"	"identificationID"	"identifiedBy"	"dateIdentified"	"kingdom"	"biotypeStatus"	"identificationRemarks"	"lifeZoneID"	"lifeZone"	"ecoOrderID"	"ecoOrder"	"ecoFamilyID"	"ecoFamily"	"ecoGenusID"	"ecoGenus"	"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"ecoSpeciesEN"	"ecoSpeciesFR"	"ecoSpeciesENFR"	"identificationReference"	"identificationReferencePage"	"identificationReferenceID"	"linktmp"	"checkLink"	"synof_ecoSpeciesID"	"synof_ecoSpecies"	"synof_ecoSpeciesBiotype"	"nomenclaturalStatus"
"Golder-20130101-2235-5"	20200505	"Golder"	2013-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505134323"	"Lowland wetland / rice field (EN)"	"Terre humide de basses terres / rizière (FR)"	"Lowland wetland / rice field (EN)"	"Terre humide de basses terres / rizière (FR)"	"Lowland wetland / rice field (EN)"	"Golder (2013)"	"5"		"Golder-20130101-2235-52013-01-01"	1	"20200505133827"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1553-47b"	"bb-Heterotypic names"
"20200807170127"	20200807	"Voorhoeve, Alexander George"	1965-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200807165550"	"Swamp Forest of the Moist Semi-deciduous Forest Zone (EN)"		"Swamp Forest of the Moist Semi-deciduous Forest Zone (EN)"	""	"Swamp Forest of the Moist Semi-deciduous Forest Zone (EN)"	"Voorhoeve (1965)"	"21"	"https://doi.org/10.2307/1217558"	"202008071701271965-01-01"	1	"20200505133827"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20191004-1553-47b"	"bb-Heterotypic names"
"BS61-20190922-1259-4"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505155204"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Swamp forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Swamp forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Swamp forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"48"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20190922-1259-42019-12-31"	1	"20200505155204"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"BS61-20190922-1259-4"	"aa-Accepted name"
"BS61-20191011-1125-78"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"37"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20191011-1125-782019-12-31"	1	"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1125-78"	"aa-Accepted name"
"20200807181635"	20201215	"Jongkind, Carel"	2007-01-01T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20201215102726"	"Raphia palma-pinus swamp (EN)"		"Raphia palma-pinus swamp (EN)"	""	"Raphia palma-pinus swamp (EN)"	"Jongkind (2007)"	"23"	"https://doi.org/10.1896/978-1-934151-01-3.21"	"202008071816352007-01-01"	1	"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1125-78"	"bb-Heterotypic names"
"20200807165710"	20200807	"Voorhoeve, Alexander George"	1965-01-01T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200807164752"	"Swamp Forest of the Evergreen Forest Zone (EN)"		"Swamp Forest of the Evergreen Forest Zone (EN)"	""	"Swamp Forest of the Evergreen Forest Zone (EN)"	"Voorhoeve (1965)"	"21"	"https://doi.org/10.2307/1217558"	"202008071657101965-01-01"	1	"20200505074404"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"BS61-20191011-1125-78"	"bb-Heterotypic names"
"BS61-20191008-1306-64d"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200505104321"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Swamp forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"West African Swamp forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Swamp forest of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre et al. (2019)"	"40"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20191008-1306-64d2019-12-31"	1	"20200505104321"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"BS61-20191008-1306-64d"	"aa-Accepted name"
"BS61-20190924-0929-1"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Mesic forest of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"43"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20190924-0929-12019-12-31"	1	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"aa-Accepted name"
"Aussel-20181211-0930-3112"	20200505	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505132813"	"Forêt dense guinéenne mésophile (FR)"		""	"Forêt dense guinéenne mésophile (FR)"	"Forêt dense guinéenne mésophile (FR)"	"Aussel (2018)"	"3112"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"Aussel-20181211-0930-31122018-12-11"	1	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"
"Aussel-20181211-0509-31113"	20200505	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505132541"	"Forêt dense tropicale humide semi-sempervirente de basse altitude (<500m) (FR)"		""	"Forêt dense tropicale humide semi-sempervirente de basse altitude (<500m) (FR)"	"Forêt dense tropicale humide semi-sempervirente de basse altitude (<500m) (FR)"	"Aussel (2018)"	"31113"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"Aussel-20181211-0509-311132018-12-11"	1	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"
"Schnell-19520101-0105-371"	20200505	"Schnell, Raymond"	1952-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505131343"	"Forêt mésophile de l'étage inférieur à Chrysophyllum perpulchrum et Triplochiton scleroxylon (FR)"		""	"Forêt mésophile de l'étage inférieur à Chrysophyllum perpulchrum et Triplochiton scleroxylon (FR)"	"Forêt mésophile de l'étage inférieur à Chrysophyllum perpulchrum et Triplochiton scleroxylon (FR)"	"Schnell (1952)"	"371"	"www.jstor.org/stable/20034533"	"Schnell-19520101-0105-3711952-01-01"	1	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"
"20200807153608"	20200807	"Voorhoeve, Alexander George"	1965-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200807153304"	"Moist Semi-deciduous Forest Zone (EN)"		"Moist Semi-deciduous Forest Zone (EN)"	""	"Moist Semi-deciduous Forest Zone (EN)"	"Voorhoeve (1965)"	"21"	"https://doi.org/10.2307/1217558"	"202008071536081965-01-01"	1	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"
"Golder-20130101-1949-3"	20200505	"Golder"	2013-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505131748"	"Moist semi-deciduous forest (EN)"	"Forêt humide semi-caduque de basse terre (FR)"	"Moist semi-deciduous forest (EN)"	"Forêt humide semi-caduque de basse terre (FR)"	"Moist semi-deciduous forest (EN)"	"Golder (2013)"	"3"		"Golder-20130101-1949-32013-01-01"	1	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"
"Astron-20190101-1744-8"	20200505	"Astron"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505132130"	"Moist semi-deciduous lowland forest (EN)"		"Moist semi-deciduous lowland forest (EN)"	""	"Moist semi-deciduous lowland forest (EN)"	"Astron (2019)"	"8"		"Astron-20190101-1744-82019-01-01"	1	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"
"20200812162153"	20200812	"Couch, Charlotte"	2019-05-01T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200812160107"	"Semi-deciduous forest (EN)"		"Semi-deciduous forest (EN)"	""	"Semi-deciduous forest (EN)"	"Couch (2019)"	"49"	"ISBN 978-1-5272-4065-0"	"202008121621532019-05-01"	1	"20200505130451"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"BS61-20190924-0929-1"	"bb-Heterotypic names"
"BS61-20191002-0940-27"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505160431"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Mesic forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Mesic forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Mesic forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"49"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20191002-0940-272019-12-31"	1	"20200505160431"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"BS61-20191002-0940-27"	"aa-Accepted name"
"Aussel-20181211-2213-31133"	20200505	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505162051"	"Forêts denses guinéennes hautes de haute montagne (FR)"		""	"Forêts denses guinéennes hautes de haute montagne (FR)"	"Forêts denses guinéennes hautes de haute montagne (FR)"	"Aussel (2018)"	"31133"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"Aussel-20181211-2213-311332018-12-11"	1	"20200505160431"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"BS61-20191002-0940-27"	"bb-Heterotypic names"
"Astron-20190101-0259-5"	20200505	"Astron"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"110"	"Inland (non-coastal) upland"	"11100"	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	"20200505073922"	"Gallery forest (EN)"		"Gallery forest (EN)"	""	"Gallery forest (EN)"	"Astron (2019)"	"5"		"Astron-20190101-0259-52019-01-01"	1	"20200505160431"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"BS61-20191002-0940-27"	"bb-Heterotypic names"
"Golder-20130101-1919-9"	20200505	"Golder"	2013-01-01T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505161636"	"High altitude gallery forest (EN)"	"Forêt galerie de haute altitude (FR)"	"High altitude gallery forest (EN)"	"Forêt galerie de haute altitude (FR)"	"High altitude gallery forest (EN)"	"Golder (2013)"	"9"		"Golder-20130101-1919-92013-01-01"	1	"20200505160431"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"BS61-20191002-0940-27"	"bb-Heterotypic names"
"BS61-20191005-1030-54"	20200505	"Senterre, Bruno"	2019-12-31T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505152705"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"47"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"BS61-20191005-1030-542019-12-31"	1	"20200505152705"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"BS61-20191005-1030-54"	"aa-Accepted name"
"Aussel-20181211-1205-31114"	20200505	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505153239"	"Forêt dense tropicale humide semi-sempervirente submontagnarde (>500m) (FR)"		""	"Forêt dense tropicale humide semi-sempervirente submontagnarde (>500m) (FR)"	"Forêt dense tropicale humide semi-sempervirente submontagnarde (>500m) (FR)"	"Aussel (2018)"	"31114"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"Aussel-20181211-1205-311142018-12-11"	1	"20200505152705"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"BS61-20191005-1030-54"	"bb-Heterotypic names"
"Schnell-19520101-1718-371"	20200505	"Schnell, Raymond"	1952-01-01T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200505152959"	"Forêts mésophiles submontagnardes à Parinari excelsa et Carapa procera (FR)"		""	"Forêts mésophiles submontagnardes à Parinari excelsa et Carapa procera (FR)"	"Forêts mésophiles submontagnardes à Parinari excelsa et Carapa procera (FR)"	"Schnell (1952)"	"371"	"www.jstor.org/stable/20034533"	"Schnell-19520101-1718-3711952-01-01"	1	"20200505152705"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"BS61-20191005-1030-54"	"bb-Heterotypic names"
"20200812155937"	20200812	"Couch, Charlotte"	2019-05-01T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11010"	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	"20200812154209"	"Guinean Highland Submontane Forest (EN)"		"Guinean Highland Submontane Forest (EN)"	""	"Guinean Highland Submontane Forest (EN)"	"Couch (2019)"	""	"ISBN 978-1-5272-4065-0"	"202008121559372019-05-01"	1	"20200505152705"	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"BS61-20191005-1030-54"	"bb-Heterotypic names"
