"occurrenceID"	"identificationID"	"identifiedBy"	"dateIdentified"	"kingdom"	"biotypeStatus"	"identificationRemarks"	"lifeZoneID"	"lifeZone"	"ecoOrderID"	"ecoOrder"	"ecoFamilyID"	"ecoFamily"	"ecoGenusID"	"ecoGenus"	"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"ecoSpeciesEN"	"ecoSpeciesFR"	"ecoSpeciesENFR"	"identificationReference"	"identificationReferencePage"	"identificationReferenceID"	"synof_ecoSpeciesID"	"synof_ecoSpecies"	"synof_ecoSpeciesBiotype"	"nomenclaturalStatus"	"country"	"locality"	"decimalLatitude"	"decimalLongitude"	"verbatimElevation"	"recordedBy"	"recordNumber"	"eventDate"	"lastEidentidentifiedBy"	"lastEidentdateIdentified"
"20200813094013"	20200813	"Senterre, Bruno"	2020-08-13T00:00:00Z	"Plantae"	""		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"aa639302-e87b-4d89-b7bd-0d3265c50982"	"Subsaxicolous dwarf forest on granitic outcrop"	"20200811162221"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				"20200811162221"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"BS61-20190927-1043-10"	"da-Other specimens"	"Côte d'Ivoire"	"Massif des Dans, Mont Tonkoui"	7.44368	-7.64638	"1015"	"Schnell, Raymond"	"20200813094013"	1979-01-01	"Senterre, Bruno"	2020-08-13T00:00:00Z
"20200812114303"	20200812	"Senterre, Bruno"	2020-08-12T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"aa639302-e87b-4d89-b7bd-0d3265c50982"	"Subsaxicolous dwarf forest on granitic outcrop"	"20200812113400"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"62"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200812113400"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"20200812114303"	"aa-Accepted name"	"Guinea"	"Ziama, South"	8.17075	-9.43284	"1050"	"Senterre, Bruno"	"20200812114303"	2020-08-12	"Senterre, Bruno"	2020-08-12T00:00:00Z
"20200811163826"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200811163418"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"56"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200811163418"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811163826"	"aa-Accepted name"	"Guinea"	"Ziama, from Google Earth"	8.24583	-9.24974	"673"	"Senterre, Bruno"	"20200811163826"	2020-08-11	"Senterre, Bruno"	2020-08-11T00:00:00Z
"20200909141453"	20200909	"Porembski, Stefan"	1994-03-28T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200909094435"	"Afrotrilepis pilosa-mats of granite inselbergs  (EN)"		"Afrotrilepis pilosa-mats of granite inselbergs  (EN)"	""	"Afrotrilepis pilosa-mats of granite inselbergs  (EN)"	"Porembski (1994)"	"318"	"https://doi.org/10.1016/S0367-2530(17)30612-6"	"20200811163418"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811163826"	"bb-Heterotypic names"	"Guinea"	"Study site 3: inselberg at Macenta, at base 510 m above sea level; absolute height: 150m, area: c. 500000m2 ; about 40% are covered by vascular plants; surroundings: farmland, secondary vegetation types."	8.5333	-9.4666	"660"	"Porembski, Stefan"	"20200909141453"	1994-03-28	"Senterre, Bruno"	2020-09-09T00:00:00Z
"20200812153547"	20200812	"Couch, Charlotte"	2019-05-01T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200812114722"	"Granite inselberg (EN)"		"Granite inselberg (EN)"	""	"Granite inselberg (EN)"	"Couch (2019)"	"199"	"ISBN 978-1-5272-4065-0"	"20200811163418"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811163826"	"bb-Heterotypic names"	"Guinea"	"Mt. Wokou, near Macenta"	8.52329	-9.46166	"670"	"Couch, Charlotte"	"20200812153547"	2019-05-01	"Senterre, Bruno"	2020-08-12T00:00:00Z
"20200807180813"	20200807	"Senterre, Bruno"	2020-08-07T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200807180035"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"55"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200807180035"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200807180813"	"aa-Accepted name"	"Liberia"	"North Lorma National Forest, Lawa River"	8.01761	-9.74029	"500"	"Jongkind, Carel"	"20200807180813"	2007-01-01	"Senterre, Bruno"	2020-08-07T00:00:00Z
"20200812094744"	20200812	"Diabaté, Moussa"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200812094424"	"Savane herbeuse sur sol mince (FR)"		""	"Savane herbeuse sur sol mince (FR)"	"Savane herbeuse sur sol mince (FR)"	"Diabaté (2019)"	"16"		"20200807180035"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200807180813"	"bb-Heterotypic names"	"Liberia"	"Wologizi, Badezou, Placette 19"	7.88355	-9.67564	"540"	"Diabaté, Moussa"	"20200812094744"	2019-01-01	"Senterre, Bruno"	2020-08-12T00:00:00Z
"20200810175536"	20200810	"Senterre, Bruno"	2020-08-10T00:00:00Z	"Plantae"	""		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200807180035"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"				"20200807180035"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200807180813"	"da-Other specimens"	"Sierra Leone"	"Gola North, Koye, near  site 2"	7.633	-10.95	""	"Davies, A. Glyn"	"20200810175536"	1987-01-01	"Senterre, Bruno"	2020-08-10T00:00:00Z
"20200812104851"	20200812	"Senterre, Bruno"	2020-08-12T00:00:00Z	"Plantae"	""		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200807180035"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"				"20200807180035"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200807180813"	"da-Other specimens"	"Guinea"	"Ziama, Kpoda"	8.17211	-9.35903	"579"	"Diabaté, Moussa"	"20200812104851"	2019-01-01	"Senterre, Bruno"	2020-08-12T00:00:00Z
"20200811161854"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200811160206"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"58"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200811160206"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811161854"	"aa-Accepted name"	"Guinea"	"Ziama North"	8.34652	-9.35159	"1314"	"Senterre, Bruno"	"20200811161854"	2020-08-11	"Senterre, Bruno"	2020-08-11T00:00:00Z
"20200813101432"	20200813	"Senterre, Bruno"	2020-08-13T00:00:00Z	"Plantae"	""		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200811160206"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				"20200811160206"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811161854"	"da-Other specimens"	"Guinea"	"Massif du Ziama, proche du Macenta, du côté Est du massif"	8.346	-9.352	"1300"	"Schnell, Raymond"	"20200813101432"	1979-01-01	"Senterre, Bruno"	2020-08-13T00:00:00Z
"20200812113314"	20200812	"Senterre, Bruno"	2020-08-12T00:00:00Z	"Plantae"	"holobiotype"		"e37c3a64-9cb6-4bb0-aec0-e1125f510c65"	"Tropical lower montane perhumid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200812113144"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"56"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200812113144"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"20200812113314"	"aa-Accepted name"	"Guinea"	"Ziama, South"	8.17602	-9.42485	"1290"	"Senterre, Bruno"	"20200812113315"	2020-08-12	"Senterre, Bruno"	2020-08-12T00:00:00Z
"BS61-20190924-1353-4"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200811163031"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"57"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200811163031"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"BS61-20190924-1353-4"	"aa-Accepted name"	"Guinea"	"Massif du Ziama, pentes du Mont Tambakula"	8.38082	-9.33196	"1012"	"Senterre, Bruno|Konate, Lansana"	"BS61-20190924-1353-4"	2019-09-24	"Senterre, Bruno"	2020-08-11T00:00:00Z
"20200812150816"	20200812	"Couch, Charlotte"	2019-05-01T00:00:00Z	"Plantae"	""		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200812114722"	"Granite inselberg (EN)"		"Granite inselberg (EN)"	""	"Granite inselberg (EN)"				"20200811163031"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"BS61-20190924-1353-4"	"ca-Paratypic synonyms (p.p.)"	"Guinea"	"Ziama (coordinates and location hypothesized based on photo provided in the book TIPAS; most likely in the submontane belt, >850-900m)"	8.34849	-9.34606	"1150"	"Couch, Charlotte"	"20200812150816"	2019-05-01	"Senterre, Bruno"	2020-08-12T00:00:00Z
"20200812180546"	20200812	"Couch, Charlotte"	2019-05-01T00:00:00Z	"Plantae"	""		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"4be9ac23-7c73-48b4-8cf1-f10fb3f15075"	"Saxicolous open vegetation on ironstone outcrops"	"20200812163239"	"High Altitude Lateritic Bowal (EN)"		"High Altitude Lateritic Bowal (EN)"	""	"High Altitude Lateritic Bowal (EN)"				"20200811163031"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"BS61-20190924-1353-4"	"ca-Paratypic synonyms (p.p.)"	"Guinea"	"Mont Béro, on the summit area"			"1182"	"Couch, Charlotte"	"20200812180546"	2019-05-01	"Senterre, Bruno"	2020-08-12T00:00:00Z
"20200813094303"	20200813	"Senterre, Bruno"	2020-08-13T00:00:00Z	"Plantae"	""		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200811163031"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				"20200811163031"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"BS61-20190924-1353-4"	"da-Other specimens"	"Côte d'Ivoire"	"Massif des Dans, Mont Tonkoui"	7.44846	-7.64889	"990"	"Schnell, Raymond"	"20200813094303"	1979-01-01	"Senterre, Bruno"	2020-08-13T00:00:00Z
"20200813094800"	20200813	"Senterre, Bruno"	2020-08-13T00:00:00Z	"Plantae"	""		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200811163031"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				"20200811163031"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"BS61-20190924-1353-4"	"da-Other specimens"	"Côte d'Ivoire"	"Massif des Dans, Mont Tonkoui"	7.44461	-7.64488	"1100"	"Schnell, Raymond"	"20200813094800"	1979-01-01	"Senterre, Bruno"	2020-08-13T00:00:00Z
"20200812114629"	20200812	"Senterre, Bruno"	2020-08-12T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200812114414"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"56"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200812114414"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"20200812114629"	"aa-Accepted name"	"Guinea"	"Ziama, South"	8.17185	-9.43236	"1100"	"Senterre, Bruno"	"20200812114629"	2020-08-12	"Senterre, Bruno"	2020-08-12T00:00:00Z
"20200904145659"	20200904	"Senterre, Bruno"	2020-09-04T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10060"	"Inland marsh"	"96464f7c-f57c-4207-a083-1f8d0261ef45"	"Seasonal marsh on ironstone rock sheet"	"20200904144418"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales submontagnardes (FR)"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales submontagnardes (FR)"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"Senterre (2020)"	"31"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"20200904144418"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"20200904145659"	"aa-Accepted name"	"Guinea"	"Pic de Fond (coordinates defined by B.Senterre, 4/9/2020, based on elevation and Couch et al. (2019) TIPAS mapping of bowe)"	8.5343	-8.8936	"1050"	"Schnell, Raymond"	"20200904145659"	1961-03-31	"Senterre, Bruno"	2020-09-04T00:00:00Z
"20200907135549"	20200907	"Cheek, Martin"	2006-12-01T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10060"	"Inland marsh"	"96464f7c-f57c-4207-a083-1f8d0261ef45"	"Seasonal marsh on ironstone rock sheet"	"20200907140441"	"Seasonal swamp vegetation (EN)"		"Seasonal swamp vegetation (EN)"	""	"Seasonal swamp vegetation (EN)"	"Cheek (2006)"	"51"	"ISBN 978-1-5272-4065-0"	"20200904144418"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"20200904145659"	"bb-Heterotypic names"	"Guinea"	"Simandou, Oueleba"	8.64	-8.89028	"1220"	"Cheek, Martin"	"20200907135549"	2006-12-01	"Senterre, Bruno"	2020-09-07T00:00:00Z
"Aussel-20181211-2211-32154"	20200506	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11090"	"Saxicolous ravine (intermittent stream)"	"20190823-1736"	"Saxicolous ravine grassland on ironstone"	"20200506111241"	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) dans dépression humide de haute altitude (FR)"		""	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) dans dépression humide de haute altitude (FR)"	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) dans dépression humide de haute altitude (FR)"	"Aussel (2018)"	"32154"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"20200904144418"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"20200904145659"	"bb-Heterotypic names"	"Guinea"	"MG (coordinates defined by B. Senterre, 4/9/2020, based on Couch et al. TIPAS mapping)"	10.38	-11.954	"980"	"Aussel, Alexia"	"Aussel-20181211-2211-32154"	2018-12-11	"Senterre, Bruno"	2020-09-04T00:00:00Z
