"ecoOccurrenceID"	"identificationID"	"identifiedBy"	"dateIdentified"	"lifeZoneID"	"lifeZone"	"ecoOrderID"	"ecoOrder"	"ecoFamilyID"	"ecoFamily"	"ecoGenusID"	"ecoGenus"	"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"taxonRemarks"	"identificationReference"	"identificationReferencePage"	"identificationReferenceID"	"biotypeStatus"	"identificationRemarks"
"Aussel-20181211-1205-31114"	"20200505153830"	"Senterre, Bruno"	2019-12-31	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505152705	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505152705|Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)|West African Mesic forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"BS61-20191005-1054-56"	"20200505154109"	"Senterre, Bruno"	2019-12-31	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	20200505153713	"Forêt ouest africaine de ravin de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Ravine forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|20200505153713|Forêt ouest africaine de ravin de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)|West African Ravine forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"48"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"holobiotype"	
"Schnell-19520101-2309-371"	"20200505154427"	"Schnell, Raymond"	1952-01-01	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	20200505153951	"Forêt mésophile à Parinari excelsa, Chidlovia sanguinea et Carapa procera (FR)"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|20200505153951|Forêt mésophile à Parinari excelsa, Chidlovia sanguinea et Carapa procera (FR)|NA"	"Schnell (1952)"	"371"	"www.jstor.org/stable/20034533"	"holobiotype"	
"Schnell-19520101-2309-371"	"20200505154430"	"Senterre, Bruno"	2019-12-31	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	20200505153713	"Forêt ouest africaine de ravin de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Ravine forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|20200505153713|Forêt ouest africaine de ravin de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)|West African Ravine forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"Golder-20130101-2353-8"	"20200505154743"	"Golder"	2013-01-01	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	20200505154339	"Upland gallery forest (EN)"	"Forêt galerie de hautes terres (FR)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|20200505154339|Upland gallery forest (EN)|Forêt galerie de hautes terres (FR)"	"Golder (2013)"	"8"		"holobiotype"	
"Golder-20130101-2353-8"	"20200505154746"	"Senterre, Bruno"	2019-12-31	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	20200505153713	"Forêt ouest africaine de ravin de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Ravine forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|20200505153713|Forêt ouest africaine de ravin de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)|West African Ravine forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"Aussel-20181211-2246-3133"	"20200505155253"	"Aussel, Alexia"	2018-12-11	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	20200505154657	"Forêt galerie marécageuse sur sol hydromorphe de montagne (FR)"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|20200505154657|Forêt galerie marécageuse sur sol hydromorphe de montagne (FR)|NA"	"Aussel (2018)"	"3133"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"holobiotype"	
"Aussel-20181211-2246-3133"	"20200505155256"	"Senterre, Bruno"	2019-12-31	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	20200505153713	"Forêt ouest africaine de ravin de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Ravine forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|20200505153713|Forêt ouest africaine de ravin de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)|West African Ravine forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	"even though she uses the word ""marécageuse"", the description is the one of Ravines, also considering that montane swamps are very rare"
"BS61-20190922-1259-4"	"20200505155539"	"Senterre, Bruno"	2019-12-31	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	100	"Inland (non-coastal) wetland (incl. floating vegetation)"	10070	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	20200505155204	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Swamp forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|100|Inland (non-coastal) wetland (incl. floating vegetation)|10070|Inland swamp|6fa2e18e-a189-4bf3-8a60-8e267636b292|Freshwater swamps|20200505155204|Forêt ouest africaine marécageuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)|West African Swamp forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"48"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"holobiotype"	
"BS61-20191001-1558-26c"	"20200505160047"	"Senterre, Bruno"	2019-12-31	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11080	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	20200505155419	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous dwarf forest on ironstone of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11080|Subsaxicolous|48edc953-3438-46b9-b44a-bf3a600b2a88|Subsaxicolous dwarf forest on ironstone outcrop|20200505155419|Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)|West African Saxicolous dwarf forest on ironstone of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"49"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"holobiotype"	
"Schnell-19520101-0628-372"	"20200505160312"	"Schnell, Raymond"	1952-01-01	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11080	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	20200505155658	"Variante édaphique du groupement à Parinari excelsa et Carapa procera (FR)"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11080|Subsaxicolous|48edc953-3438-46b9-b44a-bf3a600b2a88|Subsaxicolous dwarf forest on ironstone outcrop|20200505155658|Variante édaphique du groupement à Parinari excelsa et Carapa procera (FR)|NA"	"Schnell (1952)"	"372"	"www.jstor.org/stable/20034533"	"holobiotype"	
"Schnell-19520101-0628-372"	"20200505160315"	"Senterre, Bruno"	2019-12-31	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11080	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	20200505155419	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous dwarf forest on ironstone of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11080|Subsaxicolous|48edc953-3438-46b9-b44a-bf3a600b2a88|Subsaxicolous dwarf forest on ironstone outcrop|20200505155419|Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)|West African Saxicolous dwarf forest on ironstone of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"BS61-20191001-1559-26d"	"20200505161010"	"Senterre, Bruno"	2019-12-31	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	110	"Inland (non-coastal) upland"	11020	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	20200505160214	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Overdrained dwarf forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c|Tropical submontane humid|110|Inland (non-coastal) upland|11020|Drained (topographically)|87e57609-ab15-4fbd-aae2-99c993a286ec|Overdrained forest|20200505160214|Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)|West African Overdrained dwarf forest of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"49"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"holobiotype"	
"BS61-20191002-0940-27"	"20200505161802"	"Senterre, Bruno"	2019-12-31	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505160431	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Mesic forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505160431|Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)|West African Mesic forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"49"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"holobiotype"	
"Golder-20130101-1919-9"	"20200505162139"	"Golder"	2013-01-01	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505161636	"High altitude gallery forest (EN)"	"Forêt galerie de haute altitude (FR)"	"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505161636|High altitude gallery forest (EN)|Forêt galerie de haute altitude (FR)"	"Golder (2013)"	"9"		"holobiotype"	
"Golder-20130101-1919-9"	"20200505162141"	"Senterre, Bruno"	2019-12-31	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505160431	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Mesic forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505160431|Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)|West African Mesic forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"Aussel-20181211-2213-31133"	"20200505162424"	"Aussel, Alexia"	2018-12-11	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505162051	"Forêts denses guinéennes hautes de haute montagne (FR)"		"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505162051|Forêts denses guinéennes hautes de haute montagne (FR)|NA"	"Aussel (2018)"	"31133"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"holobiotype"	
"Aussel-20181211-2213-31133"	"20200505162426"	"Senterre, Bruno"	2019-12-31	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11010	"Mesic"	"4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a"	"Mesic forest"	20200505160431	"Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Mesic forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11010|Mesic|4166a7be-5ed2-4f61-9fe1-6d53cb99fc6a|Mesic forest|20200505160431|Forêt ouest africaine mésique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)|West African Mesic forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"BS61-20191003-1046-37"	"20200505162722"	"Senterre, Bruno"	2019-12-31	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	20200505162321	"Forêt ouest africaine de ravin de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Ravine forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|20200505162321|Forêt ouest africaine de ravin de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)|West African Ravine forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"50"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"holobiotype"	
"Schnell-19520101-0058-384"	"20200506073739"	"Schnell, Raymond"	1952-01-01	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	20200506073503	"Forêt montagnarde à Parinari excelsa des ravins supérieurs (=forêts hautes des thalwegs) (FR)"		"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|20200506073503|Forêt montagnarde à Parinari excelsa des ravins supérieurs (=forêts hautes des thalwegs) (FR)|NA"	"Schnell (1952)"	"384"	"www.jstor.org/stable/20034533"	"holobiotype"	
"Schnell-19520101-0058-384"	"20200506073743"	"Senterre, Bruno"	2019-12-31	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	20200505162321	"Forêt ouest africaine de ravin de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Ravine forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|20200505162321|Forêt ouest africaine de ravin de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)|West African Ravine forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"Aussel-20181211-1511-31132"	"20200506074220"	"Aussel, Alexia"	2018-12-11	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	20200506073647	"Forêt dense guinéenne mi-haute de haute montagne des ravins (FR)"		"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|20200506073647|Forêt dense guinéenne mi-haute de haute montagne des ravins (FR)|NA"	"Aussel (2018)"	"31132"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"holobiotype"	
"Aussel-20181211-1511-31132"	"20200506074223"	"Senterre, Bruno"	2019-12-31	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11100	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	20200505162321	"Forêt ouest africaine de ravin de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Ravine forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11100|Ravine|b2af9d95-4f12-40f3-ae6d-a1e193813a1a|Ravine forest|20200505162321|Forêt ouest africaine de ravin de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)|West African Ravine forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
"BS61-20191007-1430-62"	"20200506074909"	"Senterre, Bruno"	2019-12-31	"20200422155340"	"Tropical lower montane humid"	100	"Inland (non-coastal) wetland (incl. floating vegetation)"	10070	"Inland swamp"	"64085408-706e-42d0-ba0f-513396835174"	"Seasonal swamp on ironstone rock sheet"	20200506074103	"Forêt ouest africaine naine marécageuse sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Swamp dwarf forest on ferruginous shield of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200422155340|Tropical lower montane humid|100|Inland (non-coastal) wetland (incl. floating vegetation)|10070|Inland swamp|64085408-706e-42d0-ba0f-513396835174|Seasonal swamp on ironstone rock sheet|20200506074103|Forêt ouest africaine naine marécageuse sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)|West African Swamp dwarf forest on ferruginous shield of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"51"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"holobiotype"	
"BS61-20191001-1600-26e"	"20200506080500"	"Senterre, Bruno"	2019-12-31	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11080	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	20200506074555	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Saxicolous dwarf forest on ironstone of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11080|Subsaxicolous|48edc953-3438-46b9-b44a-bf3a600b2a88|Subsaxicolous dwarf forest on ironstone outcrop|20200506074555|Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)|West African Saxicolous dwarf forest on ironstone of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"51"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"holobiotype"	
"Golder-20130101-0614-10"	"20200506081046"	"Golder"	2013-01-01	"e37c3a64-9cb6-4bb0-aec0-e1125f510c65"	"Tropical lower montane perhumid"	110	"Inland (non-coastal) upland"	11080	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	20200506075028	"High altitude thicket (EN)"	"Fourrés de haute altitude (FR)"	"e37c3a64-9cb6-4bb0-aec0-e1125f510c65|Tropical lower montane perhumid|110|Inland (non-coastal) upland|11080|Subsaxicolous|48edc953-3438-46b9-b44a-bf3a600b2a88|Subsaxicolous dwarf forest on ironstone outcrop|20200506075028|High altitude thicket (EN)|Fourrés de haute altitude (FR)"	"Golder (2013)"	"10"		"holobiotype"	
"Golder-20130101-0614-10"	"20200506081049"	"Senterre, Bruno"	2019-12-31	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11080	"Subsaxicolous"	"48edc953-3438-46b9-b44a-bf3a600b2a88"	"Subsaxicolous dwarf forest on ironstone outcrop"	20200506074555	"Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Saxicolous dwarf forest on ironstone of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11080|Subsaxicolous|48edc953-3438-46b9-b44a-bf3a600b2a88|Subsaxicolous dwarf forest on ironstone outcrop|20200506074555|Forêt ouest africaine naine saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)|West African Saxicolous dwarf forest on ironstone of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	"On the map it is mostly subsax. forests of the perhumid montane zone, but I think here that the biotype in mind for the name might be a relict of the eco-genus in the humid zone"
"BS61-20190930-1524-12"	"20200506081452"	"Senterre, Bruno"	2019-12-31	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11020	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	20200506080915	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Overdrained dwarf forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11020|Drained (topographically)|87e57609-ab15-4fbd-aae2-99c993a286ec|Overdrained forest|20200506080915|Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)|West African Overdrained dwarf forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre et al. (2019)"	"52"	"https://doi.org/10.13140/RG.2.2.13242.93129"	"holobiotype"	
"Schnell-19520101-2312-385"	"20200506081817"	"Schnell, Raymond"	1952-01-01	"e37c3a64-9cb6-4bb0-aec0-e1125f510c65"	"Tropical lower montane perhumid"	110	"Inland (non-coastal) upland"	11020	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	20200506081330	"Forêt basse ombrophile à Parinari excelsa et Eugenia leonensis (FR)"		"e37c3a64-9cb6-4bb0-aec0-e1125f510c65|Tropical lower montane perhumid|110|Inland (non-coastal) upland|11020|Drained (topographically)|87e57609-ab15-4fbd-aae2-99c993a286ec|Overdrained forest|20200506081330|Forêt basse ombrophile à Parinari excelsa et Eugenia leonensis (FR)|NA"	"Schnell (1952)"	"385"	"www.jstor.org/stable/20034533"	"holobiotype"	
"Schnell-19520101-2312-385"	"20200506081820"	"Senterre, Bruno"	2019-12-31	"20200422155340"	"Tropical lower montane humid"	110	"Inland (non-coastal) upland"	11020	"Drained (topographically)"	"87e57609-ab15-4fbd-aae2-99c993a286ec"	"Overdrained forest"	20200506080915	"Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Overdrained dwarf forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200422155340|Tropical lower montane humid|110|Inland (non-coastal) upland|11020|Drained (topographically)|87e57609-ab15-4fbd-aae2-99c993a286ec|Overdrained forest|20200506080915|Forêt ouest africaine naine sur-drainée de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)|West African Overdrained dwarf forest of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"				""	
